Run,Equation_Index,Complexity,Constant_Num,Total_Symbols,Distinct_Symbols,MSE_Train,MSE_Test_Interpolation,MSE_Test_Extrapolation,Sigma_Train,Log_likelihood_Train,AIC_Train,BIC_Train,MDL_Train,PSM_Train,Sensitivity_Interpolation_SVP,Sensitivity_Extrapolation_SVP,Sensitivity_Interpolation_MVP,Sensitivity_Extrapolation_MVP,Extrapolation_Divergence
1,0,1,0,1,1,8.551317130682918,7.917262343281448,17.79251979610061,2.9239317327063246,-6902.7880859375,13805.576171875,13805.576,6906.54882460912,0.0,0.0007435396420603245,0.0016637397839649923,0.0007435396420603245,0.0016637397839649923,1.0198099036541253
1,1,2,0,2,2,7.9856803297184165,7.76597773363217,18.455427322030108,2.8255137227012015,-6808.0048828125,13616.009765625,13616.01,6813.151947849478,0.06843541854837772,0.00016355033608090005,0.00046029257280013816,0.00016355033608090005,0.00046029257280013816,0.6666665360954583
1,2,3,0,4,4,5.59585272405422,5.253378772853985,10.315387781718252,2.3653986788659114,-6315.46533203125,12630.9306640625,12630.931,6324.771177690423,0.35562420715328685,0.0007497564083362363,0.0016915345147054317,0.0014995128166724726,0.0033830690294108625,1.040978593754195
1,3,5,1,6,5,4.901059611278879,4.418695573020231,9.407715002647778,2.2137890080414153,-6131.849609375,12265.69921875,12271.626,6145.266835897283,0.0662871269177776,0.0030741787907308227,0.007575346929500887,0.0061483575814616455,0.015150693859001774,1.1131596889154736
1,4,7,1,8,7,3.6711178972550664,3.409566919806656,5.613820580956887,1.916015712761594,-5731.64697265625,11465.2939453125,11471.221,5750.974822783862,0.14447761664409292,0.0024661643722888927,0.005970492456267937,0.007398493116866679,0.01791147736880381,1.159683581093554
1,5,9,1,10,7,3.3723257565005356,3.271100255212832,5.666799978125341,1.8363077497890425,-5614.0693359375,11230.138671875,11236.065,5637.289072858705,0.042446739676596124,0.0032097040143492165,0.0076342322402329285,0.009629112043047653,0.022902696720698786,1.3339632013569542
1,6,10,3,12,8,3.101880622890413,2.9539111787190686,4.892107750971742,1.76121484442032,-5498.291015625,11002.58203125,11020.362,5527.004883731533,0.08359414127800419,0.016884496468811183,0.04062445456692916,0.03376899293762237,0.08124890913385832,1.4063468485179091
1,7,11,3,12,9,2.1623925470122645,2.176408715995044,2.3412220029753352,1.4704868988229196,-4998.5927734375,10003.185546875,10020.966,5028.720058368811,0.360793371357068,0.008595047620034461,0.02064449240575153,0.02578514286010339,0.0619334772172546,1.351796005515097
1,8,12,3,14,10,2.0733388130269343,2.163591873750396,2.071716515494234,1.4398610533116,-4940.3466796875,9886.693359375,9904.474,4976.343490005206,0.04205499485646634,0.011513913319028395,0.02760614584445902,0.034541739957085184,0.08281843753337705,1.4000108952387473
1,9,13,4,14,11,2.064934086413398,2.1676502544379246,2.064250947549193,1.4369359950602745,-4934.720703125,9877.44140625,9901.147,4972.0518596939855,0.004061941860921407,0.011287658886133946,0.027036578903737844,0.03386297665840184,0.08110973671121352,1.4016028445854485
